2023-01-04 21:31:34.989 | INFO     | DeviceModule.NeuroScanEEG:__init__:62 - ConfiguratinInfo【DeviceName:NeuroScan Port:4455 ChannelNumber:10 TopicName:NeuroScanEEG】
2023-01-04 21:31:35.063 | INFO     | DeviceModule.NeuroScanEEG:connect_kafka:73 - CONNECT TO Kafka
2023-01-04 21:31:37.109 | INFO     | DeviceModule.NeuroScanEEG:connect:98 - CONNECT FAILED, RETRYING FOR 1 TIME
2023-01-04 21:31:38.125 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - DATA SERVER CONNECTED
2023-01-04 21:31:40.266 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 14500，received time 2023-01-04 21:31:40.250
2023-01-04 21:31:40.689 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 15000，received time 2023-01-04 21:31:40.689
2023-01-04 21:31:41.278 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 15500，received time 2023-01-04 21:31:41.263
2023-01-04 21:31:41.760 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 16000，received time 2023-01-04 21:31:41.744
2023-01-04 21:31:42.307 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 16500，received time 2023-01-04 21:31:42.291
2023-01-04 21:31:42.820 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 17000，received time 2023-01-04 21:31:42.805
2023-01-04 21:31:43.381 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 17500，received time 2023-01-04 21:31:43.365
2023-01-04 21:31:43.816 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 18000，received time 2023-01-04 21:31:43.785
2023-01-04 21:31:44.360 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 18500，received time 2023-01-04 21:31:44.314
2023-01-04 21:31:46.807 | INFO     | DeviceModule.NeuroScanEEG:connect:98 - CONNECT FAILED, RETRYING FOR 1 TIME
2023-01-04 21:31:48.876 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 2 TIMES
2023-01-04 21:31:50.948 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 3 TIMES
2023-01-04 21:31:53.012 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 4 TIMES
2023-01-04 21:31:55.052 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 5 TIMES
2023-01-04 21:31:57.121 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 6 TIMES
2023-01-04 21:31:59.189 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 7 TIMES
2023-01-04 21:32:01.303 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 8 TIMES
2023-01-04 21:32:03.376 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 9 TIMES
2023-01-04 21:32:05.445 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 10 TIMES
2023-01-04 21:32:07.505 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 11 TIMES
2023-01-04 21:32:09.576 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 12 TIMES
2023-01-04 21:32:11.647 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 13 TIMES
2023-01-04 21:32:13.714 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 14 TIMES
2023-01-04 21:32:15.768 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 15 TIMES
2023-01-04 21:32:17.838 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 16 TIMES
2023-01-04 21:32:19.893 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 17 TIMES
2023-01-04 21:32:21.949 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 18 TIMES
2023-01-04 21:32:24.009 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 19 TIMES
2023-01-04 21:32:26.078 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 20 TIMES
2023-01-04 21:32:28.143 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 21 TIMES
2023-01-04 21:32:28.143 | DEBUG    | DeviceModule.NeuroScanEEG:parseData:231 - Can't connect recorder, Please open the hostport 
