2023-01-04 21:28:42.645 | INFO     | DeviceModule.NeuroScanEEG:__init__:62 - ConfiguratinInfo【DeviceName:NeuroScan Port:4455 ChannelNumber:10 TopicName:NeuroScanEEG】
2023-01-04 21:28:42.712 | INFO     | DeviceModule.NeuroScanEEG:connect_kafka:73 - CONNECT TO Kafka
2023-01-04 21:28:44.738 | INFO     | DeviceModule.NeuroScanEEG:connect:98 - CONNECT FAILED, RETRYING FOR 1 TIME
2023-01-04 21:28:46.756 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 2 TIMES
2023-01-04 21:28:48.772 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 3 TIMES
2023-01-04 21:28:50.315 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - DATA SERVER CONNECTED
2023-01-04 21:28:52.523 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 5500，received time 2023-01-04 21:28:52.508
2023-01-04 21:28:52.988 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 6000，received time 2023-01-04 21:28:52.941
2023-01-04 21:28:53.469 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 6500，received time 2023-01-04 21:28:53.422
2023-01-04 21:28:54.016 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 7000，received time 2023-01-04 21:28:53.954
2023-01-04 21:28:54.529 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 7500，received time 2023-01-04 21:28:54.482
2023-01-04 21:28:55.006 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 8000，received time 2023-01-04 21:28:54.991
2023-01-04 21:28:55.521 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 8500，received time 2023-01-04 21:28:55.489
2023-01-04 21:28:56.032 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 9000，received time 2023-01-04 21:28:55.985
2023-01-04 21:28:56.592 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 9500，received time 2023-01-04 21:28:56.576
2023-01-04 21:28:57.152 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 10000，received time 2023-01-04 21:28:57.106
2023-01-04 21:28:57.573 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 10500，received time 2023-01-04 21:28:57.544
2023-01-04 21:28:58.073 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 11000，received time 2023-01-04 21:28:58.058
2023-01-04 21:28:58.649 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 11500，received time 2023-01-04 21:28:58.586
2023-01-04 21:28:59.085 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 12000，received time 2023-01-04 21:28:59.070
2023-01-04 21:28:59.652 | INFO     | DeviceModule.NeuroScanEEG:parseData:213 - received DATA information，started at 12500，received time 2023-01-04 21:28:59.621
2023-01-04 21:29:02.274 | INFO     | DeviceModule.NeuroScanEEG:connect:98 - CONNECT FAILED, RETRYING FOR 1 TIME
2023-01-04 21:29:04.322 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 2 TIMES
2023-01-04 21:29:06.374 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 3 TIMES
2023-01-04 21:29:08.440 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 4 TIMES
2023-01-04 21:29:10.525 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 5 TIMES
2023-01-04 21:29:12.615 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 6 TIMES
2023-01-04 21:29:14.687 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 7 TIMES
2023-01-04 21:29:16.768 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 8 TIMES
2023-01-04 21:29:18.840 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 9 TIMES
2023-01-04 21:29:20.900 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 10 TIMES
2023-01-04 21:29:22.957 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 11 TIMES
2023-01-04 21:29:25.014 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 12 TIMES
2023-01-04 21:29:27.088 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 13 TIMES
2023-01-04 21:29:29.157 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 14 TIMES
2023-01-04 21:29:31.260 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 15 TIMES
2023-01-04 21:29:33.329 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 16 TIMES
2023-01-04 21:29:35.413 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 17 TIMES
2023-01-04 21:29:37.478 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 18 TIMES
2023-01-04 21:29:39.550 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 19 TIMES
2023-01-04 21:29:41.605 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 20 TIMES
2023-01-04 21:29:43.678 | INFO     | DeviceModule.NeuroScanEEG:connect:100 - CONNECT FAILED, RETRYING FOR 21 TIMES
2023-01-04 21:29:43.694 | DEBUG    | DeviceModule.NeuroScanEEG:parseData:231 - Can't connect recorder, Please open the hostport 
