2022-01-16 16:21:27.346 | INFO     | DeviceModule.NeuroScanEEG:__init__:55 - ConfiguratinInfo【DeviceName:NeuroScan Port:4455 ChannelNumber:10 TopicName:NeuroScanEEG】
2022-01-16 16:21:27.371 | INFO     | DeviceModule.NeuroScanEEG:connect_kafka:66 - CONNECT TO Kafka
2022-01-16 16:21:29.418 | INFO     | DeviceModule.NeuroScanEEG:connect:91 - CONNECT FAILED, RETRYING FOR 1 TIME
2022-01-16 16:21:31.463 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 2 TIMES
2022-01-16 16:21:33.518 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 3 TIMES
2022-01-16 16:21:35.553 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 4 TIMES
2022-01-16 16:21:36.569 | INFO     | DeviceModule.NeuroScanEEG:connect:86 - DATA SERVER CONNECTED
2022-01-16 16:21:37.636 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 9000，received time 2022-01-16 16:21:37.620
2022-01-16 16:21:38.199 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 9500，received time 2022-01-16 16:21:38.152
2022-01-16 16:21:38.698 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 10000，received time 2022-01-16 16:21:38.652
2022-01-16 16:21:39.181 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 10500，received time 2022-01-16 16:21:39.166
2022-01-16 16:21:39.712 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 11000，received time 2022-01-16 16:21:39.681
2022-01-16 16:21:40.209 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 11500，received time 2022-01-16 16:21:40.193
2022-01-16 16:21:40.697 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 12000，received time 2022-01-16 16:21:40.697
2022-01-16 16:21:43.140 | INFO     | DeviceModule.NeuroScanEEG:connect:91 - CONNECT FAILED, RETRYING FOR 1 TIME
2022-01-16 16:21:44.240 | INFO     | DeviceModule.NeuroScanEEG:connect:86 - DATA SERVER CONNECTED
2022-01-16 16:21:45.448 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 12500，received time 2022-01-16 16:21:45.416
2022-01-16 16:21:45.951 | INFO     | DeviceModule.NeuroScanEEG:parseData:202 - received DATA information，started at 13000，received time 2022-01-16 16:21:45.935
2022-01-16 16:21:48.489 | INFO     | DeviceModule.NeuroScanEEG:connect:91 - CONNECT FAILED, RETRYING FOR 1 TIME
2022-01-16 16:21:50.560 | INFO     | DeviceModule.NeuroScanEEG:connect:93 - CONNECT FAILED, RETRYING FOR 2 TIMES
